anatomy,assd_px,center,detected_lesions_any_overlap,dice,fn_pixels,fp_pixels,group,group_id,group_source,gt_area_pixels,gt_area_ratio,gt_lesions,gt_positive,hd95_px,image_name,iou,lesion_tp_one_to_one_iou10,lesion_tp_one_to_one_iou25,lesion_tp_one_to_one_iou50,matched_predicted_lesions_any_overlap,pixel_specificity,precision,pred_area_pixels,pred_area_ratio,predicted_lesions,predicted_positive,recall,skipped_low_confidence,status,tn_pixels,tp_pixels,tumor_type,tumor_type_name,view
tibia,43.84583976511662,1,1,0.02381811620353663,0,8115,tumor,btxrd-heuristic-000208,consecutive_image_id_plus_stable_metadata_excluding_view,99,0.000966796875,1,True,76.11438736368672,IMG000378.jpeg,0.012052593133674214,0,0,0,1,0.9206752622164006,0.012052593133674214,8214,0.08021484375,1,True,1.0,False,ok,94186,99,1,osteochondroma,frontal
radius,241.61091563158374,1,0,0.0,7,58,tumor,btxrd-heuristic-000223,consecutive_image_id_plus_stable_metadata_excluding_view,7,6.8359375e-05,1,True,245.1304729472851,IMG000408.jpeg,0.0,0,0,0,0,0.9994335550281758,0.0,58,0.00056640625,1,True,0.0,False,ok,102335,0,1,osteochondroma,frontal
humerus,140.27969634582993,1,0,0.0,28,67,tumor,btxrd-heuristic-000228,consecutive_image_id_plus_stable_metadata_excluding_view,28,0.0002734375,1,True,147.45839434898934,IMG000414.jpeg,0.0,0,0,0,0,0.9993455241667644,0.0,67,0.000654296875,1,True,0.0,False,ok,102305,0,1,osteochondroma,frontal
humerus,5.161826625258206,1,1,0.8064257028112449,94,1111,tumor,btxrd-heuristic-000229,consecutive_image_id_plus_stable_metadata_excluding_view,2604,0.0254296875,1,True,23.005432216610668,IMG000415.jpeg,0.6756393001345895,1,1,1,1,0.988867289270111,0.6931786799226733,3621,0.035361328125,1,True,0.9639016897081413,False,ok,98685,2510,4,giant cell tumor,frontal
foot,112.95353555890114,1,0,0.0,147,318,tumor,btxrd-heuristic-000230,consecutive_image_id_plus_stable_metadata_excluding_view,147,0.001435546875,2,True,140.72227182212143,IMG000416.jpeg,0.0,0,0,0,0,0.9968900667951063,0.0,318,0.00310546875,1,True,0.0,False,ok,101935,0,1,osteochondroma,lateral
femur,0.4677488463572249,1,1,0.8987854251012146,20,5,tumor,btxrd-heuristic-000233,consecutive_image_id_plus_stable_metadata_excluding_view,131,0.001279296875,1,True,1.4142135623730951,IMG000420.jpeg,0.8161764705882353,1,1,1,1,0.9999511093293177,0.9568965517241379,116,0.0011328125,1,True,0.8473282442748091,False,ok,102264,111,1,osteochondroma,frontal
foot,74.79097994058917,1,0,0.0,44,502,tumor,btxrd-heuristic-000244,consecutive_image_id_plus_stable_metadata_excluding_view,44,0.0004296875,1,True,87.34212317857613,IMG000439.jpeg,0.0,0,0,0,0,0.9950955488686545,0.0,502,0.00490234375,1,True,0.0,False,ok,101854,0,1,osteochondroma,lateral
femur,66.75271910824145,1,1,0.1654368007617234,0,7012,tumor,btxrd-heuristic-000260,consecutive_image_id_plus_stable_metadata_excluding_view,695,0.006787109375,1,True,239.2674225943024,IMG000467.jpeg,0.090177760477488,0,0,0,1,0.9310555036625535,0.090177760477488,7707,0.075263671875,2,True,1.0,False,ok,94693,695,3,simple bone cyst,frontal
foot|tibia|fibula,5.012241328103195,1,1,0.37524950099800397,309,4,tumor,btxrd-heuristic-000267,consecutive_image_id_plus_stable_metadata_excluding_view,403,0.003935546875,1,True,13.0,IMG000478.jpeg,0.23095823095823095,1,0,0,1,0.999960783160289,0.9591836734693877,98,0.00095703125,1,True,0.23325062034739455,False,ok,101993,94,2,multiple osteochondromas,lateral
tibia,123.38531056190749,1,0,0.0,109,643,tumor,btxrd-heuristic-000269,consecutive_image_id_plus_stable_metadata_excluding_view,109,0.001064453125,1,True,134.9925917795299,IMG000481.jpeg,0.0,0,0,0,0,0.9937140119854142,0.0,643,0.006279296875,1,True,0.0,False,ok,101648,0,1,osteochondroma,frontal
femur,63.34623339000748,1,0,0.0,183,394,tumor,btxrd-heuristic-000278,consecutive_image_id_plus_stable_metadata_excluding_view,183,0.001787109375,1,True,73.0,IMG000496.jpeg,0.0,0,0,0,0,0.9961454552569533,0.0,394,0.00384765625,1,True,0.0,False,ok,101823,0,3,simple bone cyst,frontal
femur,198.6050670297324,1,0,0.0,338,5964,tumor,btxrd-heuristic-000287,consecutive_image_id_plus_stable_metadata_excluding_view,338,0.00330078125,1,True,239.23523739364276,IMG000513.jpeg,0.0,0,0,0,0,0.9415649311202994,0.0,5964,0.0582421875,1,True,0.0,False,ok,96098,0,7,other bt,frontal
tibia,158.48383524456477,1,0,0.0,41,4663,tumor,btxrd-heuristic-000302,consecutive_image_id_plus_stable_metadata_excluding_view,41,0.000400390625,1,True,308.4933782569848,IMG000542.jpeg,0.0,0,0,0,0,0.9544446506902178,0.0,4663,0.045537109375,3,True,0.0,False,ok,97696,0,1,osteochondroma,frontal
